Notes,Race,Race Code,Cause of death,Cause of death Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
,Black or African American,2054-5,Liver cell carcinoma - Malignant neoplasms,C22.0,75-84 years,75-84,Male,M,17,Not Applicable,Not Applicable
,Black or African American,2054-5,"Liver, unspecified - Malignant neoplasms",C22.9,45-54 years,45-54,Male,M,11,Not Applicable,Not Applicable
,Black or African American,2054-5,"Liver, unspecified - Malignant neoplasms",C22.9,55-64 years,55-64,Male,M,14,Not Applicable,Not Applicable
,Black or African American,2054-5,"Liver, unspecified - Malignant neoplasms",C22.9,65-74 years,65-74,Male,M,18,Not Applicable,Not Applicable
,Black or African American,2054-5,"Liver, unspecified - Malignant neoplasms",C22.9,75-84 years,75-84,Female,F,11,Not Applicable,Not Applicable
,Black or African American,2054-5,"Liver, unspecified - Malignant neoplasms",C22.9,85+ years,85+,Female,F,10,Not Applicable,Not Applicable
,Black or African American,2054-5,"Pancreas, unspecified - Malignant neoplasms",C25.9,35-44 years,35-44,Female,F,12,Not Applicable,Not Applicable
,Black or African American,2054-5,"Pancreas, unspecified - Malignant neoplasms",C25.9,35-44 years,35-44,Male,M,17,Not Applicable,Not Applicable
,Black or African American,2054-5,"Pancreas, unspecified - Malignant neoplasms",C25.9,45-54 years,45-54,Female,F,45,Not Applicable,Not Applicable
,Black or African American,2054-5,"Pancreas, unspecified - Malignant neoplasms",C25.9,45-54 years,45-54,Male,M,68,Not Applicable,Not Applicable
,Black or African American,2054-5,"Pancreas, unspecified - Malignant neoplasms",C25.9,55-64 years,55-64,Female,F,63,Not Applicable,Not Applicable
,Black or African American,2054-5,"Pancreas, unspecified - Malignant neoplasms",C25.9,55-64 years,55-64,Male,M,120,Not Applicable,Not Applicable
,Black or African American,2054-5,"Pancreas, unspecified - Malignant neoplasms",C25.9,65-74 years,65-74,Female,F,118,Not Applicable,Not Applicable
,Black or African American,2054-5,"Pancreas, unspecified - Malignant neoplasms",C25.9,65-74 years,65-74,Male,M,103,Not Applicable,Not Applicable
,Black or African American,2054-5,"Pancreas, unspecified - Malignant neoplasms",C25.9,75-84 years,75-84,Female,F,96,Not Applicable,Not Applicable
,Black or African American,2054-5,"Pancreas, unspecified - Malignant neoplasms",C25.9,75-84 years,75-84,Male,M,91,Not Applicable,Not Applicable
,Black or African American,2054-5,"Pancreas, unspecified - Malignant neoplasms",C25.9,85+ years,85+,Female,F,42,Not Applicable,Not Applicable
,Black or African American,2054-5,"Pancreas, unspecified - Malignant neoplasms",C25.9,85+ years,85+,Male,M,25,Not Applicable,Not Applicable
,Black or African American,2054-5,"Larynx, unspecified - Malignant neoplasms",C32.9,45-54 years,45-54,Male,M,30,Not Applicable,Not Applicable
,Black or African American,2054-5,"Larynx, unspecified - Malignant neoplasms",C32.9,55-64 years,55-64,Male,M,38,Not Applicable,Not Applicable
,Black or African American,2054-5,"Larynx, unspecified - Malignant neoplasms",C32.9,65-74 years,65-74,Male,M,42,Not Applicable,Not Applicable
,Black or African American,2054-5,"Larynx, unspecified - Malignant neoplasms",C32.9,75-84 years,75-84,Male,M,18,Not Applicable,Not Applicable
,Black or African American,2054-5,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,35-44 years,35-44,Female,F,61,Not Applicable,Not Applicable
,Black or African American,2054-5,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,35-44 years,35-44,Male,M,95,Not Applicable,Not Applicable
,Black or African American,2054-5,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,45-54 years,45-54,Female,F,194,Not Applicable,Not Applicable
,Black or African American,2054-5,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,45-54 years,45-54,Male,M,400,Not Applicable,Not Applicable
,Black or African American,2054-5,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,55-64 years,55-64,Female,F,308,Not Applicable,Not Applicable
,Black or African American,2054-5,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,55-64 years,55-64,Male,M,720,Not Applicable,Not Applicable
,Black or African American,2054-5,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,65-74 years,65-74,Female,F,422,Not Applicable,Not Applicable
,Black or African American,2054-5,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,65-74 years,65-74,Male,M,874,Not Applicable,Not Applicable
,Black or African American,2054-5,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,75-84 years,75-84,Female,F,271,Not Applicable,Not Applicable
,Black or African American,2054-5,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,75-84 years,75-84,Male,M,539,Not Applicable,Not Applicable
,Black or African American,2054-5,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,85+ years,85+,Female,F,66,Not Applicable,Not Applicable
,Black or African American,2054-5,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,85+ years,85+,Male,M,117,Not Applicable,Not Applicable
,Black or African American,2054-5,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,55-64 years,55-64,Female,F,11,Not Applicable,Not Applicable
,Black or African American,2054-5,"Breast, unspecified - Malignant neoplasms",C50.9,25-34 years,25-34,Female,F,40,Not Applicable,Not Applicable
,Black or African American,2054-5,"Breast, unspecified - Malignant neoplasms",C50.9,35-44 years,35-44,Female,F,239,Not Applicable,Not Applicable
,Black or African American,2054-5,"Breast, unspecified - Malignant neoplasms",C50.9,45-54 years,45-54,Female,F,406,Not Applicable,Not Applicable
,Black or African American,2054-5,"Breast, unspecified - Malignant neoplasms",C50.9,55-64 years,55-64,Female,F,294,Not Applicable,Not Applicable
,Black or African American,2054-5,"Breast, unspecified - Malignant neoplasms",C50.9,65-74 years,65-74,Female,F,241,Not Applicable,Not Applicable
,Black or African American,2054-5,"Breast, unspecified - Malignant neoplasms",C50.9,75-84 years,75-84,Female,F,164,Not Applicable,Not Applicable
,Black or African American,2054-5,"Breast, unspecified - Malignant neoplasms",C50.9,85+ years,85+,Female,F,79,Not Applicable,Not Applicable
,Black or African American,2054-5,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,35-44 years,35-44,Female,F,41,Not Applicable,Not Applicable
,Black or African American,2054-5,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,45-54 years,45-54,Female,F,32,Not Applicable,Not Applicable
,Black or African American,2054-5,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,55-64 years,55-64,Female,F,37,Not Applicable,Not Applicable
,Black or African American,2054-5,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,65-74 years,65-74,Female,F,53,Not Applicable,Not Applicable
,Black or African American,2054-5,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,75-84 years,75-84,Female,F,21,Not Applicable,Not Applicable
,Black or African American,2054-5,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,85+ years,85+,Female,F,11,Not Applicable,Not Applicable
,Black or African American,2054-5,Endometrium - Malignant neoplasms,C54.1,55-64 years,55-64,Female,F,19,Not Applicable,Not Applicable
,Black or African American,2054-5,Endometrium - Malignant neoplasms,C54.1,65-74 years,65-74,Female,F,45,Not Applicable,Not Applicable
,Black or African American,2054-5,Endometrium - Malignant neoplasms,C54.1,75-84 years,75-84,Female,F,29,Not Applicable,Not Applicable
,Black or African American,2054-5,Endometrium - Malignant neoplasms,C54.1,85+ years,85+,Female,F,16,Not Applicable,Not Applicable
,Black or African American,2054-5,"Malignant neoplasm of uterus, part unspecified",C55,45-54 years,45-54,Female,F,12,Not Applicable,Not Applicable
,Black or African American,2054-5,"Malignant neoplasm of uterus, part unspecified",C55,55-64 years,55-64,Female,F,29,Not Applicable,Not Applicable
,Black or African American,2054-5,"Malignant neoplasm of uterus, part unspecified",C55,65-74 years,65-74,Female,F,58,Not Applicable,Not Applicable
,Black or African American,2054-5,"Malignant neoplasm of uterus, part unspecified",C55,75-84 years,75-84,Female,F,27,Not Applicable,Not Applicable
,Black or African American,2054-5,"Malignant neoplasm of uterus, part unspecified",C55,85+ years,85+,Female,F,14,Not Applicable,Not Applicable
,Black or African American,2054-5,Malignant neoplasm of ovary,C56,35-44 years,35-44,Female,F,10,Not Applicable,Not Applicable
,Black or African American,2054-5,Malignant neoplasm of ovary,C56,45-54 years,45-54,Female,F,44,Not Applicable,Not Applicable
,Black or African American,2054-5,Malignant neoplasm of ovary,C56,55-64 years,55-64,Female,F,63,Not Applicable,Not Applicable
,Black or African American,2054-5,Malignant neoplasm of ovary,C56,65-74 years,65-74,Female,F,64,Not Applicable,Not Applicable
,Black or African American,2054-5,Malignant neoplasm of ovary,C56,75-84 years,75-84,Female,F,68,Not Applicable,Not Applicable
,Black or African American,2054-5,Malignant neoplasm of ovary,C56,85+ years,85+,Female,F,25,Not Applicable,Not Applicable
,Black or African American,2054-5,Malignant neoplasm of prostate,C61,45-54 years,45-54,Male,M,29,Not Applicable,Not Applicable
,Black or African American,2054-5,Malignant neoplasm of prostate,C61,55-64 years,55-64,Male,M,122,Not Applicable,Not Applicable
,Black or African American,2054-5,Malignant neoplasm of prostate,C61,65-74 years,65-74,Male,M,383,Not Applicable,Not Applicable
,Black or African American,2054-5,Malignant neoplasm of prostate,C61,75-84 years,75-84,Male,M,473,Not Applicable,Not Applicable
,Black or African American,2054-5,Malignant neoplasm of prostate,C61,85+ years,85+,Male,M,257,Not Applicable,Not Applicable
,Black or African American,2054-5,"Malignant neoplasm of kidney, except renal pelvis",C64,45-54 years,45-54,Female,F,14,Not Applicable,Not Applicable
,Black or African American,2054-5,"Malignant neoplasm of kidney, except renal pelvis",C64,45-54 years,45-54,Male,M,32,Not Applicable,Not Applicable
,Black or African American,2054-5,"Malignant neoplasm of kidney, except renal pelvis",C64,55-64 years,55-64,Female,F,20,Not Applicable,Not Applicable
,Black or African American,2054-5,"Malignant neoplasm of kidney, except renal pelvis",C64,55-64 years,55-64,Male,M,44,Not Applicable,Not Applicable
,Black or African American,2054-5,"Malignant neoplasm of kidney, except renal pelvis",C64,65-74 years,65-74,Female,F,25,Not Applicable,Not Applicable
,Black or African American,2054-5,"Malignant neoplasm of kidney, except renal pelvis",C64,65-74 years,65-74,Male,M,47,Not Applicable,Not Applicable
,Black or African American,2054-5,"Malignant neoplasm of kidney, except renal pelvis",C64,75-84 years,75-84,Female,F,25,Not Applicable,Not Applicable
,Black or African American,2054-5,"Malignant neoplasm of kidney, except renal pelvis",C64,75-84 years,75-84,Male,M,21,Not Applicable,Not Applicable
,Black or African American,2054-5,"Bladder, unspecified - Malignant neoplasms",C67.9,45-54 years,45-54,Male,M,15,Not Applicable,Not Applicable
,Black or African American,2054-5,"Bladder, unspecified - Malignant neoplasms",C67.9,55-64 years,55-64,Female,F,16,Not Applicable,Not Applicable
,Black or African American,2054-5,"Bladder, unspecified - Malignant neoplasms",C67.9,55-64 years,55-64,Male,M,16,Not Applicable,Not Applicable
,Black or African American,2054-5,"Bladder, unspecified - Malignant neoplasms",C67.9,65-74 years,65-74,Female,F,22,Not Applicable,Not Applicable
,Black or African American,2054-5,"Bladder, unspecified - Malignant neoplasms",C67.9,65-74 years,65-74,Male,M,39,Not Applicable,Not Applicable
,Black or African American,2054-5,"Bladder, unspecified - Malignant neoplasms",C67.9,75-84 years,75-84,Female,F,26,Not Applicable,Not Applicable
,Black or African American,2054-5,"Bladder, unspecified - Malignant neoplasms",C67.9,75-84 years,75-84,Male,M,28,Not Applicable,Not Applicable
,Black or African American,2054-5,"Bladder, unspecified - Malignant neoplasms",C67.9,85+ years,85+,Female,F,20,Not Applicable,Not Applicable
,Black or African American,2054-5,"Bladder, unspecified - Malignant neoplasms",C67.9,85+ years,85+,Male,M,18,Not Applicable,Not Applicable
,Black or African American,2054-5,"Brain, unspecified - Malignant neoplasms",C71.9,35-44 years,35-44,Male,M,17,Not Applicable,Not Applicable
,Black or African American,2054-5,"Brain, unspecified - Malignant neoplasms",C71.9,45-54 years,45-54,Female,F,12,Not Applicable,Not Applicable
,Black or African American,2054-5,"Brain, unspecified - Malignant neoplasms",C71.9,45-54 years,45-54,Male,M,20,Not Applicable,Not Applicable
,Black or African American,2054-5,"Brain, unspecified - Malignant neoplasms",C71.9,55-64 years,55-64,Male,M,16,Not Applicable,Not Applicable
,Black or African American,2054-5,"Brain, unspecified - Malignant neoplasms",C71.9,65-74 years,65-74,Female,F,12,Not Applicable,Not Applicable
,Black or African American,2054-5,"Brain, unspecified - Malignant neoplasms",C71.9,65-74 years,65-74,Male,M,16,Not Applicable,Not Applicable
,Black or African American,2054-5,"Brain, unspecified - Malignant neoplasms",C71.9,75-84 years,75-84,Female,F,10,Not Applicable,Not Applicable
,Black or African American,2054-5,"Head, face and neck - Malignant neoplasms",C76.0,45-54 years,45-54,Male,M,25,Not Applicable,Not Applicable
,Black or African American,2054-5,"Head, face and neck - Malignant neoplasms",C76.0,55-64 years,55-64,Male,M,20,Not Applicable,Not Applicable
,Black or African American,2054-5,"Head, face and neck - Malignant neoplasms",C76.0,65-74 years,65-74,Male,M,12,Not Applicable,Not Applicable
,Black or African American,2054-5,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,55-64 years,55-64,Male,M,12,Not Applicable,Not Applicable
,Black or African American,2054-5,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,75-84 years,75-84,Female,F,11,Not Applicable,Not Applicable
,Black or African American,2054-5,Malignant neoplasm without specification of site,C80,35-44 years,35-44,Female,F,29,Not Applicable,Not Applicable
,Black or African American,2054-5,Malignant neoplasm without specification of site,C80,35-44 years,35-44,Male,M,22,Not Applicable,Not Applicable
,Black or African American,2054-5,Malignant neoplasm without specification of site,C80,45-54 years,45-54,Female,F,64,Not Applicable,Not Applicable
,Black or African American,2054-5,Malignant neoplasm without specification of site,C80,45-54 years,45-54,Male,M,79,Not Applicable,Not Applicable
,Black or African American,2054-5,Malignant neoplasm without specification of site,C80,55-64 years,55-64,Female,F,91,Not Applicable,Not Applicable
,Black or African American,2054-5,Malignant neoplasm without specification of site,C80,55-64 years,55-64,Male,M,125,Not Applicable,Not Applicable
,Black or African American,2054-5,Malignant neoplasm without specification of site,C80,65-74 years,65-74,Female,F,119,Not Applicable,Not Applicable
,Black or African American,2054-5,Malignant neoplasm without specification of site,C80,65-74 years,65-74,Male,M,151,Not Applicable,Not Applicable
,Black or African American,2054-5,Malignant neoplasm without specification of site,C80,75-84 years,75-84,Female,F,113,Not Applicable,Not Applicable
